tokens,aspect_tags,review,author,sentence,total_aspects,has_aspect,fold
"['Eu', 'não', 'li', 'quase', 'nenhum', '.']","[0, 0, 0, 0, 0, 0]",140,amado,978,0,0,1
"['Acho', 'Jorge', 'Amado', 'chato', 'e', 'pedante', '.']","[0, 0, 0, 0, 0, 0, 0]",140,amado,979,0,0,1
"['Mas', 'Capitães', 'de', 'areia', 'é', 'o', 'único', 'livro', 'que', 'eu', 'recomendo', '.']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",140,amado,980,1,1,1
"['É', 'singelo', 'e', 'mostra', 'a', 'realidade', 'de', 'os', 'meninos', 'de', 'rua', 'de', 'forma', 'romântica', ',', 'digamos', 'assim', '.']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",140,amado,981,1,1,1
"['Com', 'se', 'aqueles', 'garotos', 'fossem', 'donos', 'de', 'o', 'mundo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",140,amado,982,0,0,1
"['Ou', 'ainda', 'uma', 'espécie', 'de', 'liberdade', 'as', 'avessas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",140,amado,983,0,0,1
"['Além', 'de', 'o', 'mais', 'existe', 'um', 'bar', '(', 'em', 'a', 'história', ')', 'que', 'se', 'chama', 'lanterna', 'de', 'os', 'afogados', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",140,amado,984,0,0,1
"['Fiquei', 'pensando', ',', 'será', 'que', 'aquela', 'música', 'de', 'os', 'Paralamas', 'foi', 'inspirada', 'a', 'partir', 'de', 'esse', 'livro', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",140,amado,985,0,0,1
"['pra', 'mim', 'fez', 'sentido', '.']","[0, 0, 0, 0, 0]",140,amado,986,0,0,1
"['de', 'o', 'nacional', '.']","[0, 0, 0, 0]",152,amado,1045,0,0,1
"['Esse', 'é', 'um', 'livro', 'muito', 'bom', ',', 'acho', 'que', 'de', 'os', 'nacionais', 'é', 'o', 'meu', 'preferido', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",152,amado,1046,1,1,1
"['Ele', 'conta', 'história', 'de', 'os', 'meninos', 'de', 'rua', ',', 'que', 'povoam', 'e', 'dominam', 'Salvador', 'de', 'forma', 'espetacular', ',', 'realística', 'e', 'a', 'o', 'mesmo', 'tempo', 'com', 'algo', 'a', 'mais', 'em', 'o', 'ar', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",152,amado,1047,1,1,1
"['Você', 'se', 'emociona', ',', 'se', 'assusta', ',', 'reflete', ',', 'tem', 'diversos', 'sentimentos', 'a', 'o', 'ler', 'esse', 'livro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",152,amado,1048,0,0,1
"['E', 'o', 'incrível', 'é', 'ver', 'como', 'a', 'o', 'mesmo', 'tempo', 'eles', 'são', 'tão', 'adultos', 'e', 'também', 'tão', 'infantis', '...', 'como', 'são', 'independentes', 'e', 'a', 'o', 'mesmo', 'tempo', 'frágeis', '...', 'Eles', 'vivem', 'em', 'uma', 'comunidade', 'criada', 'e', 'organizada', 'por', 'eles', 'próprios', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",152,amado,1049,0,0,1
"['Uma', 'leitura', 'muito', 'boa', '.']","[0, 0, 0, 0, 0]",152,amado,1050,0,0,1
"['Se', 'você', 'disser', 'que', 'ama', 'ler', 'mas', 'nunca', 'tiver', 'lido', 'nada', 'de', 'Jorge', 'Amado', 'vou', 'com', 'quase', 'toda', 'a', 'certeza', 'dizer', 'que', 'você', 'não', 'sabe', 'o', 'que', 'é', 'literatura', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,amado,1094,0,0,1
"['Para', 'se', 'considerar', 'um', 'leitor', 'é', 'condição', '""', 'sine', 'qua', 'non', '""', 'ter', 'lido', 'por', 'o', 'menos', '1', 'livro', '(', 'ou', 'tentado', 'para', 'os', 'que', 'não', 'gostam', 'de', 'Jorge', ')', 'de', 'Jorge', 'Amado', ',', 'assim', 'como', 'Drumond', ',', 'José', 'de', 'Alencar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,amado,1095,0,0,1
"['Assim', 'como', 'em', 'a', 'música', ',', 'Vinícius', ',', 'Tom', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,amado,1096,0,0,1
"['O', 'livro', 'é', 'simplesmente', 'Jorge', 'Amado', '.']","[0, 0, 0, 0, 0, 0, 0]",175,amado,1097,0,0,1
"['Já', 'li', 'várias', 'vezes', ',', 'e', 'vira', 'e', 'mexe', 'me', 'pego', 'com', 'ele', 'em', 'as', 'mãos', 'novamente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",177,amado,1102,0,0,1
"['1', '.']","[0, 0]",189,meyer,1127,0,0,1
"['Como', 'Stephanie', 'teve', 'a', 'ideia', 'e', 'como', 'foi', 'o', 'processo', 'até', 'chegar', 'a', 'o', 'sucesso', 'de', 'hoje', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1128,0,0,1
"['2', '.']","[0, 0]",189,meyer,1129,0,0,1
"['Resenha', 'de', 'Crepúsculo']","[0, 0, 0]",189,meyer,1130,0,0,1
"[""'"", '1-', 'série', 'criada', 'por', 'Sephenie', 'Meyer', 'que', 'fez', 'muito', 'sucesso', 'e', 'vendeu', 'mais', 'de', '70', 'milhão', 'de', 'cópias', 'vendidas', 'em', 'todo', 'o', 'mundo', ',', 'dito', 'com', 'o', 'melhor', 'livro', 'de', 'a', 'década', 'por', 'a', 'Amazon.com', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1131,0,0,1
"['Tudo', 'começou', 'quando', 'Meyer', 'teve', 'um', 'sonho', 'estranho', 'cujos', 'personagens', 'era', 'uma', 'humana', 'e', 'um', 'vampiro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1132,0,0,1
"['Primeiramente', 'eram', 'poucas', 'páginas', 'escritas', '.']","[0, 0, 0, 0, 0, 0]",189,meyer,1133,0,0,1
"['Ela', 'não', 'tinha', 'a', 'intenção', 'de', 'escrever', 'um', 'livro', ',', 'quanto', 'mais', 'uma', 'saga', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1134,0,0,1
"['Mas', 'queria', 'ver', 'onde', 'os', 'personagens', 'de', 'o', 'sonho', 'a', 'levaria', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1135,0,0,1
"['Ela', 'colocou', 'como', 'local', 'para', 'sua', 'história', 'a', 'pequena', 'e', 'chuvosa', 'cidade', 'de', 'Forks', ',', 'em', 'Washington', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1136,0,0,1
"['Inicialmente', 'ela', 'deu', 'o', 'nome', 'de', '""', 'Forks', '""', 'a', 'sua', 'obra', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1137,0,0,1
"['Meyer', 'enviou', '15', 'cartas', ',', 'de', 'as', 'quais', 'cinco', 'não', 'foram', 'respondidas', ',', 'nove', 'foram', 'rejeitadas', 'e', 'uma', 'foi', 'lida', 'por', 'uma', 'assistente', 'de', 'a', 'Writers', 'House', '(', 'famosa', 'agência', 'literária', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1138,0,0,1
"['Se', 'não', 'fosse', 'por', 'a', 'insistência', 'de', 'a', 'irmã', ',', 'Stephanie', 'teria', 'desistido', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1139,0,0,1
"['Essa', 'assistente', 'pediu', 'para', 'Meyer', 'rever', 'o', 'livro', ',', 'e', 'depois', 'de', 'um', 'mês', 'foi', 'chamada', 'por', 'uma', 'agente', 'literária', 'de', 'a', 'Writers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1140,0,0,1
"['A', 'primeira', 'modificação', 'feita', 'foi', 'a', 'respeito', 'de', 'o', 'nome', ',', 'que', 'passou', 'de', 'Forks', 'para', 'o', 'título', 'atual', ',', '""', 'Crepúsculo', '""', ',', 'ou', 'em', 'inglês', '""', 'Twilight', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1141,0,0,1
"['O', 'livro', ',', 'já', 'editado', ',', 'foi', 'mandado', 'para', 'nove', 'diferentes', 'editoras', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1142,0,0,1
"['A', 'diretora', 'de', 'a', 'Megan', 'Tingley', 'Books', ',', 'integrante', 'de', 'o', 'grupo', 'Little', ',', 'Brown', '&', 'Company', ',', 'foi', 'quem', 'leu', 'toda', 'a', 'história', ',', 'durante', 'um', 'voo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1143,0,0,1
"['Em', 'o', 'decorrer', 'de', 'seis', 'meses', 'a', 'Saga', 'foi', 'lançada', 'e', 'se', 'tornou', 'um', 'sucesso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1144,0,0,1
"['Logo', 'foram', 'projetados', 'filmes', '.']","[0, 0, 0, 0, 0]",189,meyer,1145,0,0,1
"['Mais', 'de', 'cinco', 'mil', 'atores', 'fizeram', 'teste', 'para', 'o', 'papel', 'de', 'o', 'vampiro', 'Edward', 'Cullen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1146,0,0,1
"['O', 'roteiro', 'de', 'o', 'filme', 'de', 'o', 'primeiro', 'livro', 'de', 'a', 'saga', 'foi', 'escrito', 'em', 'seis', 'semanas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1147,0,0,1
"['Os', 'quatro', 'livros', 'foram', 'lançados', 'entre', 'os', 'anos', '2005', 'e', '2008', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1148,0,0,1
"['O', 'jornal', 'Usa', 'Today', 'escolheu', 'Meyer', 'como', 'escritora', 'de', 'o', 'ano', ',', 'em', '2008', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1149,0,0,1
"['Crepúsculo', 'foi', 'inspirado', 'em', 'o', 'livro', 'Orgulho', 'E', 'Preconceito', ',', 'de', 'Jane', 'Austen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1150,0,0,1
"['Lua', 'Nova', ',', 'o', 'segundo', 'livro', 'de', 'a', 'saga', ',', 'em', 'Romeu', 'e', 'Julieta', ',', 'de', 'Willaim', 'Shakespeare', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1151,0,0,1
"['Eclipse', 'em', 'O', 'Morro', 'De', 'os', 'Ventos', 'Uivantes', ',', 'de', 'Emily', 'Bronte', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1152,0,0,1
"['E', 'Amanhecer', ',', 'o', 'último', 'filme', 'de', 'a', 'saga', ',', 'que', 'foi', 'divido', 'em', 'duas', 'partes', 'em', 'o', 'cinema', ',', 'foi', 'inspirado', 'em', 'O', 'Mercador', 'De', 'Veneza', 'e', 'Sonho', 'De', 'Uma', 'Noite', 'De', 'Verão', ',', 'os', 'dois', 'também', 'de', 'Shakespeare', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1153,0,0,1
"['Crepúsculo', 'ficou', '143', 'semanas', 'em', 'a', 'lista', 'de', 'livros', 'mais', 'vendidos', ',', 'e', 'teve', 'mais', 'de', '400', 'milhões', 'de', 'dólares', 'em', 'lucro', 'só', 'em', 'o', 'cinema', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1154,0,0,1
"['Resumo', 'de', 'Crepúsculo', ':', '2-Crepúsculo', ':', 'Isabella', 'Swan', 'deixa', 'sua', 'casa', 'em', 'Phoenix', ',', 'uma', 'cidade', 'ensolarada', ',', 'onde', 'mora', 'com', 'a', 'mãe', 'e', 'seu', 'padrasto', 'e', 'vai', 'morar', 'com', 'o', 'pai', 'em', 'Forks', ',', 'uma', 'cidade', 'pequena', 'e', 'chuvosa', ',', 'constantemente', 'coberta', 'de', 'nuvens', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1155,0,0,1
"['Ela', 'entra', 'em', 'a', 'Forks', 'High', 'School', 'Home', 'Of', 'The', 'Spartans', '(', 'Colégio', 'de', 'Forks', 'Lar', 'De', 'os', 'Espartanos', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1156,0,0,1
"['Faz', 'vários', 'amigos', '.']","[0, 0, 0, 0]",189,meyer,1157,0,0,1
"['Principais', 'sitados', 'em', 'a', 'história', ':', 'Jéssica', 'Stanley', ',', 'Tyler', 'Crowler', ',', 'Eric', 'Yorkie', ',', 'Angela', 'Weber', 'e', 'Mike', 'Newton', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1158,0,0,1
"['E', 'também', 'conhece', 'Edward', 'Cullen', '.']","[0, 0, 0, 0, 0, 0]",189,meyer,1159,0,0,1
"['Um', 'cara', 'misterioso', 'e', 'fechado', '.']","[0, 0, 0, 0, 0, 0]",189,meyer,1160,0,0,1
"[',', 'que', 'a', 'salvou', 'de', 'a', 'van', 'de', 'Tyler', ',', 'que', 'perde', 'o', 'controle', 'em', 'um', 'dia', 'de', 'gelo', 'e', 'de', 'alguns', 'caras', 'bêbados', 'que', 'a', 'perseguiam', 'quando', 'ela', 'saia', 'de', 'uma', 'livraria', 'em', 'Seattle', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1161,0,0,1
"['A', 'relação', 'de', 'os', 'dois', ',', 'em', 'o', 'início', ',', 'não', 'é', 'muito', 'amistosa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1162,0,0,1
"['Mas', 'tarde', ',', 'os', 'dois', 'ficam', 'mais', 'chegados', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1163,0,0,1
"['Chega', 'um', 'momento', 'que', 'nenhum', 'de', 'os', 'dois', 'aguenta', 'esconder', 'a', 'paixão', 'e', 'se', 'tornam', 'namorados', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1164,0,0,1
"['Certo', 'dia', 'Edward', 'leva', 'Bella', 'para', 'um', 'jogo', 'de', 'beisebol', ',', 'onde', 'o', 'clã', 'de', 'nômades', ',', 'composto', 'por', 'Victoria', ',', 'Laurent', 'e', 'James', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1165,0,0,1
"['Os', 'Cullen', 'tentam', 'esconder', 'Bella', 'de', 'o', 'outro', 'clã', ',', 'mas', 'uma', 'brisa', 'espalha', 'o', 'cheiro', 'humano', 'de', 'a', 'jovem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1166,0,0,1
"['James', 'sente', 'o', 'cheiro', '.']","[0, 0, 0, 0, 0]",189,meyer,1167,0,0,1
"['Ele', 'é', 'um', 'rastreador', 'e', 'quer', 'ir', 'atrás', 'de', 'Bella', 'até', 'a', 'morte', ',', 'por', 'a', 'vontade', 'de', 'provar', 'de', 'o', 'seu', 'sangue', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1168,0,0,1
"['O', 'clã', 'de', 'os', 'Cullen', 'tentam', 'esconde', '-', 'la', 'a', 'todo', 'custo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1169,0,0,1
"['Mas', 'uma', 'ligação', 'de', 'sua', 'mãe', 'dizendo', 'que', 'estava', 'em', 'perigo', ',', 'forjada', 'por', 'James', ',', 'a', 'leva', 'para', 'um', 'antigo', 'estúdio', 'de', 'balé', ',', 'onde', 'Bella', 'já', 'fez', 'aula', 'quando', 'criança', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1170,0,0,1
"['Ela', 'foi', 'até', 'lá', ',', 'pensando', 'que', 'a', 'mãe', 'tinha', 'sido', 'sequestrada', 'por', 'James', ',', 'que', 'estava', 'oferecendo', 'a', 'liberdade', 'de', 'ela', 'por', 'a', 'vida', 'de', 'Bella', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1171,0,0,1
"['Isso', 'apenas', 'serviu', 'de', 'isca', 'para', 'a', 'garota', ',', 'já', 'que', 'sua', 'mãe', 'não', 'estava', 'lá', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1172,0,0,1
"['James', 'a', 'atacou', 'a', 'jovem', ',', 'jogando', '-', 'a', 'contra', 'uma', 'coluna', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1173,0,0,1
"['Edward', 'chega', 'para', 'lutar', 'contra', 'James', 'e', 'salvar', 'Bella', ',', 'o', 'que', 'foi', 'realizado', 'com', 'sucesso', ',', 'depois', 'que', 'seus', 'irmãos', 'e', 'seu', '""', 'pai', '""', 'chegam', 'para', 'ajudar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1174,0,0,1
"['Edward', 'mata', 'James', '.']","[0, 0, 0, 0]",189,meyer,1175,0,0,1
"['Era', 'QUASE', 'tarde', 'demais', '.']","[0, 0, 0, 0, 0]",189,meyer,1176,0,0,1
"['James', 'tinha', 'mordido', 'Bella', ',', 'e', 'Edward', 'teve', 'que', 'sugar', 'o', 'veneno', ',', 'o', 'que', 'foi', 'mito', 'difícil', 'pra', 'ela', ',', 'por', 'causa', 'de', 'o', 'sangue', 'de', 'Bella', ',', 'que', 'estava', 'misturado', 'com', 'o', 'veneno', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1177,0,0,1
"['E', 'ela', 'ainda', 'perdeu', 'muito', 'sangue', 'e', 'quebrou', 'alguns', 'ossos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1178,0,0,1
"['Mas', 'em', 'o', 'final', 'ela', 'foi', 'salva', 'a', 'tempo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1179,0,0,1
"['Edward', 'disse', 'que', 'queria', 'deixá', '-', 'la', ',', 'que', 'seria', 'melhor', 'ela', 'voltar', 'com', 'a', 'mãe', 'para', 'Phoenix', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1180,0,0,1
"['Mas', 'a', 'ligação', 'entre', 'os', 'dois', 'está', 'tão', 'forte', 'que', 'essa', 'ideia', 'é', 'banida', ',', 'por', 'enquanto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",189,meyer,1181,0,0,1
"['Gostei', 'muito', ',', 'quando', 'eu', 'li', 'ainda', 'não', 'tinha', 'o', 'filme', ',', 'e', 'as', 'histórias', 'sobre', 'vampiros', 'não', 'eram', 'tão', 'famosas', ',', 'então', 'eu', 'realmente', 'me', 'apaixonei', 'por', 'o', 'Edward', 'Cullem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",205,meyer,1341,0,0,1
"['Gostei', 'porque', 'é', 'diferente', 'de', 'tudo', 'que', 'ja', 'tinha', 'visto', 'sobre', 'vampiros', 'até', 'aquele', 'momento', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",205,meyer,1342,0,0,1
"['Recomendo', 'ele', 'principalmente', 'pra', 'quem', 'só', 'assistiu', 'o', 'filme', ',', 'o', 'livro', 'é', 'rico', 'de', 'detalhes', ',', 'e', 'você', 'conhece', 'melhor', 'os', 'personagens', ',', 'a', 'história', 'é', 'mais', 'empolgante', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",205,meyer,1343,0,0,1
['Purpurinado'],[0],223,meyer,1462,0,0,1
"['Obs', ':', 'Este', 'texto', 'foi', 'esrito', 'há', 'muito', 'tempo', ',', 'antes', 'mesmo', 'de', 'ser', 'lançado', 'o', 'primeiro', 'filme', 'de', 'a', 'franquia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1463,0,0,1
"['Desculpem', 'a', 'forma', 'grosseira', 'como', 'eu', 'descrevo', 'o', 'livro', ',', 'mas', 'foi', 'exatamente', 'assim', 'que', 'me', 'senti', 'a', 'o', 'terminar', 'de', 'ler', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1464,0,0,1
"['Em', 'o', 'final', 'de', 'o', 'texto', ',', 'há', 'um', 'parágrafo', 'mais', 'atual', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1465,0,0,1
"['Agora', 'sim', ',', 'alguém', 'vai', 'me', 'xingar', '...', 'A', 'o', 'ter', 'em', 'mãos', 'um', 'livro', 'sobre', 'vampiros', ',', 'e', 'ainda', 'por', 'cima', 'escrito', 'por', 'uma', 'mulher', ',', 'a', 'primeira', 'coisa', 'que', 'me', 'veio', 'A', 'A', 'mente', 'foi', 'que', 'com', 'certeza', 'esses', 'vampiros', 'seriam', 'bem', 'diferentes', 'de', 'aqueles', 'com', 'que', 'eu', 'estava', 'acostumada', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1466,0,0,1
"['Imaginei', 'que', 'se', 'bronzeariam', ',', 'se', 'afogariam', ',', 'se', 'apaixonariam', 'por', 'humanos', ',', 'e', 'andariam', 'de', 'braços', 'dados', 'com', 'lobisomens', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1467,0,0,1
"['Eu', 'já', 'estava', 'psicologicamente', 'preparada', '.']","[0, 0, 0, 0, 0, 0]",223,meyer,1468,0,0,1
"['Mas', ',', 'para', 'meu', 'espanto', ',', 'até', 'que', 'não', 'foi', 'tão', 'ruim', 'assim', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1469,0,0,1
"['O', 'vampiro', 'se', 'apaixona', 'sim', 'por', 'uma', 'humana', ',', 'e', 'adora', 'o', 'sol', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1470,0,0,1
"['Mas', 'ele', 'não', 'respira', 'e', ',', 'apesar', 'de', 'a', 'atual', 'trégua', ',', 'vive', 'uma', 'rivalidade', 'com', 'os', 'lobisomens', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1471,0,0,1
"['Em', 'o', 'quesito', 'vampiro', ',', 'a', 'autora', 'está', 'aprovada', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",223,meyer,1472,0,0,1
