tokens,aspect_tags,total_aspects,has_aspect,fold,review
"['Tv', 'com', 'excelente', 'qualidade', ',', 'em', 'cores', 'brilho', 'e', 'som', ',', 'e', 'fácil', 'conectividade', 'com', 'Youtub', 'e', 'Netflix', '.', 'Pelo', 'meno', 'pra', 'mim', 'nota', '10', '.']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,1,81
"['EXCELENTE', 'PRODUTO', ',', 'DE', 'QUALIDADE', 'E', 'COM', 'ACOMPANHAMENTO', 'DA', 'LOJA', '.', 'DA', 'COMPRA', 'ATÉ', 'A', 'ENTREGA', '.', 'ENTREGA', 'ANTES', 'DA', 'DATA', 'PREVISTA', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,1,1,82
"['REALMENTE', 'ERA', 'O', 'QUE', 'EU', 'ESPERAVA', '.', 'TAMANHO', 'E', 'FUNÇOES', 'IDEAIS', 'PARA', 'UMA', 'TELEVISAO', 'DE', 'QUARTO', '.', 'ALIAS', 'TODAS', 'AS', 'TELEVISOES', 'DE', 'CASA', 'SAO', 'SANSUNG', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1,83
"['Fiz', 'a', 'compra', 'e', 'me', 'surpreendi', 'com', 'o', 'produto', ',', 'muito', 'bom', ',', 'superou', 'minha', 'expectativa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,1,84
"['Recomendo', ',', 'foi', 'tudo', 'perfeito', 'como', 'eu', 'esperava', ',', 'tanto', 'a', 'loja', 'como', 'o', 'ar', 'condicionado', ',', 'tudo', 'otimo', ',', 'por', 'isso', 'q', 'compro', 'nas', 'Americanas', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,85
"['minha', 'filha', 'esta', 'adorando', '!', 'Tem', 'muitos', 'recursos', 'e', 'otima', 'definição', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",2,1,1,86
"['Ótima', 'TV', ',', 'recomendo', ',', 'qualidade', 'excelente', ',', 'vou', 'comprar', 'outra', ',', 'entrega', 'rápida', '...']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,1,1,87
"['Produto', 'muito', 'bom', ',', 'e', 'chegou', 'antes', 'do', 'prazo', 'estipulado', '.', 'Estou', 'muito', 'satisfeita', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,1,88
"['Excelente', 'custo', 'benefício', ',', 'comprem', 'que', 'vale', 'a', 'pena', 'e', 'a', 'entrega', 'cinco', 'estrelas', '*', '*', '*', '*', '*']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,1,1,89
"['Superou', 'minhas', 'expectativas', '.', 'O', 'melhor', 'preço', 'com', 'as', 'configurações', 'oferecidas', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,1,1,90
"['Encomendo', 'esse', 'produto', 'porque', 'é', 'excelente', ',', 'sobre', 'a', 'loja', 'e', 'integradores', ',', 'mais', 'excelentes', 'ainda', ',', 'entregam', 'antes', 'da', 'data', ',', 'então', 'fiquem', 'espertos', 'atentos.e', 'feliz', 'natal', 'a', 'todos.estou', 'muito', 'satisfeita', 'com', 'a', 'compra', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2,1,1,91
"['Otima', 'tv', ',', 'muito', 'facil', 'de', 'manuseio', 'sem', 'falar', 'que', 'e', 'muito', 'bonita', 'e', 'super', 'leve', '.', 'Adorei']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1,92
"['Produto', 'entregue', 'antes', 'do', 'prazo', ',', 'como', 'sempre', 'na', 'Americanas.com', ',', 'ótima', 'qualidade', 'corresponde', 'perfeitamente', 'a', 'o', 'anunciado', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,93
"['Muito', 'boa', 'a', 'tv', '.', 'Amei', '!', 'Exelente', 'entrega', ',', 'chegou', 'bem', 'antes', 'do', 'prazo', '.', 'Só', 'não', 'consegui', 'parcelar', 'no', 'cartão', 'Amaricanas', '!']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1,94
"['Não', 'recomendo', 'o', 'produto', 'por', 'causa', 'da', 'qualidade', 'do', 'som', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,1,95
"['Produto', 'excelente', ',', 'superou', 'minhas', 'expectativas', '.', 'Entrega', 'feita', 'antes', 'do', 'prazo', ',', 'tudo', 'certo', '!']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1,96
"['Produto', 'de', 'boa', 'qualidade', ',', 'recomendo', '.', '!', '!', '!', 'Obs', ':', 'O', 'audio', 'é', 'baixo', '.', '!', '!', '!', '!', '!', 'Fica', 'a', 'dica', '!', '!', '!']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1,97
"['Melhorar', 'o', 'áudio', 'do', 'produto', ',', 'o', 'som', 'não', 'é', 'dos', 'melhores', ',', 'no', 'mais', 'fiquei', 'satisfeito', 'com', 'a', 'compra', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2,1,1,98
"['Produto', 'de', 'excelente', 'qualidade', ',', 'chegou', 'dentro', 'do', 'prazo', ',', 'tudo', 'em', 'ordem', ',', 'já', 'instalado', 'e', 'funcionado', 'muito', 'bem', '.', 'RECOMENDO', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,1,99
"['Da', 'umas', 'travadinha', '!', 'demora', 'um', 'pouco', 'pra', 'responder', 'os', 'comandos', 'do', 'controle', 'remoto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",1,1,1,100
"['TUDO', 'OK', 'PRAZO', 'DE', 'ENTEAGA', 'CUMPRIDO', ',', 'A', 'ÚNICA', 'COISA', 'QUE', 'NÃO', 'GOSEI', 'FOI', 'O', 'SON', 'QUE', 'É', 'MITO', 'BAIXO', ',', 'FORA', 'ISSO', 'RECOMENDO', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1,101
"['Comprei', 'a', 'tá', 'baseada', 'na', 'marca', '(', 'que', 'gosto', ')', ',', 'funcionalidades', 'e', 'preço', '.', 'Foi', 'uma', 'boa', 'relação', 'de', 'custo', 'beneficio', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",1,1,1,102
"['A', 'tv', 'e', 'ótima', ',', 'fora', 'o', 'fato', 'de', 'não', 'ser', 'fininha', ',', 'o', 'resto', 'tudo', 'certo', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,1,103
"['Entrega', 'perfeita', ',', 'antes', 'do', 'esperado', '.', 'Tv', 'boa', ',', 'smart', 'funciona', 'bem', '.', 'O', 'som', 'é', 'um', 'pouco', 'baixo', ',', 'mas', 'pelo', 'preço', 'vale', 'comprar', '.', 'Adorei', '.']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",5,1,1,104
"['Muito', 'boa', ',', 'fácil', 'de', 'montar', 'e', 'de', 'instalar', ',', 'super', 'leve', ',', 'ótimo', 'custo', 'beneficio', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",1,1,1,105
"['produto', 'em', 'perfeito', 'estado', ',', 'apesar', 'do', 'rastreamento', 'ter', 'sido', 'em', 'vão', ',', 'imagem', 'excelente']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2,1,1,106
"['Excelente', 'produto', ',', 'além', 'de', 'ser', 'leve', 'e', 'de', 'fácil', 'manuseio', ',', 'tem', 'uma', 'imagem', 'muito', 'boa', 'e', 'é', 'perfeita', 'para', 'o', 'que', 'preciso', '.', 'Recomendo', '!', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,1,107
"['Ótimo', 'Produto', 'Ótimo', 'Produto', 'Ótimo', 'Produto', 'Ótimo', 'Produto', 'Ótimo', 'ProdutoÓtimo', 'Produto', 'Ótimo', 'ProdutoÓtimo', 'ProdutoÓtimo', 'ProdutoÓtimo', 'ProdutoÓtimo', 'ProdutoÓtimo', 'Produto']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,108
"['Entrega', 'bem', 'antes', 'do', 'prazo', ',', 'imagem', ',', 'internet', 'muito', 'boa', '!', 'Recomendo', '.']","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",3,1,1,109
"['Muito', 'bom', 'recomendo', 'a', 'todos', ',', 'e', 'também', 'recomendo', 'lojas', 'americanas']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,110
"['Para', 'mim', 'funciona', 'muito', 'bem', ',', 'excelente', 'imagem', 'e', 'conecta', 'a', 'internet', 'muito', 'fácil', 'e', 'rápido', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,111
"['Produto', 'muito', 'bom', 'para', 'quem', 'quer', 'modernidade', 'e', 'conforto', ',', 'imagem', 'e', 'som', 'muito', 'bons', ',', 'e', 'sem', 'contar', 'que', 'é', 'Samsung']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,112
"['Satisfeita', 'com', 'a', 'compra', 'e', 'com', 'a', 'entrega', 'da', 'loja', '.', 'Recomendo', '...']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,1,2,113
"['Produto', 'de', 'qualidade', ',', 'chegou', 'no', 'prazo', 'como', 'de', 'costume', '.', 'Já', 'é', 'a', 'segunda', 'que', 'eu', 'compro', 'do', 'mesmo', 'modelo', '.', 'Recomendo', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,114
"['Lindo', 'produto', ',', 'excelente', 'imagem', ',', 'ótimas', 'funcionalidades', '!', 'Comprei', 'para', 'o', 'meu', 'quarto', ',', 'ficou', 'ótimo', '!']","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,115
"['Produto', 'excelente', 'e', 'ótimo', 'atendimento', '.', 'Parabéns', 'a', 'todos', 'que', 'me', 'atenderam', '.', 'Obrigado', '.']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,2,116
"['Excelente', 'qualidade', ',', 'prazo', 'de', 'entrega', 'rápido', ',', 'a', 'embalagem', 'é', 'bem', 'segura', '.', 'Netiflix', 'e', 'Youtube', 'pegam', 'super', 'bem', ',', 'ótima', 'imagem', ',', 'e', 'excelente', 'conexão', 'pela', 'wi-fi', '.', 'Estou', 'totalmente', 'satisfeita', 'com', 'minha', 'compra', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5,1,2,117
"['Entrega', 'rapida', ',', 'produto', 'facil', 'de', 'instalar', '/', 'configurar', ',', 'tem', 'netflix', ',', 'imagem', 'linda', '.', 'Preço', 'excelente', 'na', 'ocasião', 'que', 'comprei']","[1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",4,1,2,118
"['Recomendo', 'o', 'produto', 'supriu', 'as', 'minhas', 'necessidades', 'e', 'as', 'Lojas', 'Americanas', 'com', 'entrega', 'antes', 'do', 'prazo', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,2,119
"['Ótima', 'compra', 'e', 'excelente', 'escolha', '.', 'Estou', 'contente', 'com', 'o', 'produto']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,1,2,120
"['Adorei', ',', 'entrega', 'super', 'rápida', ',', 'tv', 'linda', ',', 'imagem', 'linda', ',', 'super', 'indico', ',', 'estou', 'usando', 'o', 'netflix', ',', 'está', 'td', 'perfeito', ',', 'otima', 'qualidade', '.']","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,121
"['A', 'descrição', 'e', 'o', 'que', 'o', 'produto', 'realmente', 'tem', ',', 'atendeu', 'minhas', 'expectativas', 'tando', 'que', 'comprei', 'outra']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,2,122
"['Alem', 'do', 'produto', 'ser', 'ótimo', ',', 'a', 'entrega', 'foi', 'espetacular', '...', 'chegou', 'bem', 'antes', 'do', 'informado', '.', 'Parabéns', '!', '!', '!']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,2,123
"['Tem', 'como', 'colocar', '10', 'estrelas', '?', '?', '?', 'Simplesmente', 'amei', 'a', 'minha', 'TV', 'nova', ',', 'amo', 'comprar', 'nas', 'Americanas', ',', 'chega', 'sempre', 'antes', 'do', 'prazo', '!', '!', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,124
"['Satisfação', 'e', 'realização', 'a', 'o', 'ter', 'adquirido', 'esse', 'produto', '.', 'Que', 'continue', 'sempre', 'assim', 'a', 'Submarino', '!', '!', '!', 'Parabéns', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,125
"['Como', 'sempre', 'o', 'produto', 'chegou', 'antes', 'do', 'prazo', 'de', 'entrega', 'previsto', ',', 'e', 'em', 'perfeita', 'condição', '.', 'Tudo', 'certo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,126
"['tudo', 'que', 'esperava', 'e', 'mais', 'um', 'pouco', 'produto', 'de', 'ótima', 'qualidade']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,1,2,127
"['Uma', 'boa', 'Smart', 'TV', 'de', 'linha', 'd', 'entrada', '.', 'Atende', 'suas', 'necessidades', 'porem', 'a', 'resposta', 'de', 'comandos', 'como', 'abrir', 'youtube', 'e', 'navegar', 'no', 'mesmo', 'e', 'lenta', ',', 'mas', 'o', 'produto', 'é', 'bom', '.']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3,1,2,128
"['Infelizmente', ',', 'não', 'encontrei', 'nenhuma', 'Smart', 'TV', '32', '""', '""', 'com', 'resolução', 'Full', 'HD', '(', '1080p', ')', '.', 'O', 'som', 'é', 'bom', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,1,2,129
"['A', 'imagem', 'é', 'maravilhosa', ',', 'as', 'funções', 'são', 'de', 'fácil', 'acesso', 'no', 'controle', '.', 'O', 'tamanho', 'se', 'adaptou', 'muito', 'bem', 'a', 'minha', 'necessidade', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,130
"['Gosto', 'muito', 'dos', 'produtos', 'de', 'vcs', 'sempre', 'entrega', 'com', 'antecedência', 'e', 'ótimo']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,2,131
"['Fácil', 'de', 'interagir', 'boa', 'imagem', '.', 'Tamanho', 'excelente', 'para', 'pequenos', 'ambientes']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,1,2,132
"['Ótima', 'Smart', 'TV', '.', 'Recomendadissimo', '!', '!', 'E', ',', 'como', 'sempre', ',', 'a', 'Americanas', 'está', 'de', 'parabéns', '.', 'Entrega', 'muuuuuito', 'antes', 'do', 'prazo', 'estipulado', '!', '!', 'Estou', 'muito', 'grata', 'e', 'feliz', '!', '!', 'Rsrsrs', '...']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,2,133
"['Muito', 'bom', 'o', 'produto', ',', 'leve', ',', 'fácil', 'de', 'montar', ',', 'imagem', 'e', 'audio', 'excelentes', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,1,2,134
"['Dei', 'de', 'presente', 'a', 'smart', 'tv', 'sansung', 'p', 'minha', 'neta', '.', 'Ela', 'odorou', '....']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,135
"['A', 'entrega', 'foi', 'dentro', 'do', 'esperado', ',', 'produto', 'de', 'ótima', 'qualidade', '.', 'Recomendo', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,1,2,136
"['Bonita', ',', 'elegante', ',', 'basta', 'ligar', 'na', 'tomada', 'ela', 'faz', 'tudo', 'sozinha', ';', 'procura', 'sinal', 'Wi-Fi', 'e', 'redes', 'disponível', ',', 'dispensa', 'programação', '.', 'Recomendo', 'o', 'produto', 'e', 'a', 'loja', 'com', 'atendimento', 'de', 'excelência', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,137
"['Gostei', 'muito', 'do', 'produto', ',', 'a', 'imagem', 'é', 'muito', 'boa', 'e', 'de', 'fácil', 'manuseio', '.']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",3,1,2,138
"['é', 'uma', 'Smart', 'muito', 'prática', ',', 'de', 'fácil', 'manuseio', ',', 'boa', 'qualidade', 'de', 'imagem', 'e', 'atende', 'a', 'quem', 'quer', 'algo', 'bom', 'e', 'de', 'custo', 'beneficial', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,139
"['Produto', 'muito', 'bom', 'super', 'satisfeita', 'super', 'recomendo', 'chegou', 'bem', 'rápido', 'e', 'até', 'antes', 'do', 'prazo', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,140
"['Entrega', 'super', 'rápida', ',', 'e', 'frete', 'super', 'em', 'conta', '.', 'O', 'som', 'da', 'TV', 'é', 'baixo', ',', 'mas', 'tambem', 'depende', 'do', 'filme', 'ou', 'programa', 'assistido', '.']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,141
"['Imagem', 'e', 'som', 'com', 'qualidade', '.', 'O', 'Wi-Fi', 'funciona', 'perfeitamente', '.', 'Recomendo', 'pelo', 'ótimo', 'custo', 'beneficio', 'para', 'TVde', '32', '”', '.']","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]",4,1,2,142
"['Tv', 'de', 'ótima', 'qualidade', ',', 'boa', 'resolução', ',', 'netflix', 'e', 'youtube', 'funcionam', 'bem', '!', '!', '!']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,2,143
"['Comprei', 'a', 'TV', 'e', 'me', 'surpreendi', 'com', 'a', 'qualidade', 'da', 'mesma', 'tanto', 'que', 'comprei', 'mais', 'uma', '.', 'Smart', 'Tv', 'funciona', 'muito', 'bem', '.', 'ótimo', 'produto', ',', 'recomendo', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3,1,2,144
"['demora', 'para', 'abrir', 'os', 'menis', 'e', 'por', 'ser', '120', 'mhz', ',', 'menus', 'deveriam', 'ser', 'mais', 'rápidos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,2,145
"['Melhor', 'marca', 'é', 'Samsung', '.', 'Sem', 'dúvida', 'esta', 'é', 'uma', 'tv', 'ótima', '.', 'Recomendo', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,2,146
"['Só', 'não', 'gostei', 'do', 'som', 'e', 'da', 'memória', '.', 'Tem', 'pouca', 'potência', 'e', 'a', 'memória', 'é', 'pouca', ',', 'fica', 'fechando', 'as', 'páginas', 'por', 'falta', 'de', 'memória', '.']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,2,147
"['Bom', 'dia', 'Adorei', 'entrega', 'super', 'rápida', 'e', 'Tv', 'funcionando', 'bem']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",2,1,2,148
"['Comprei', 'este', 'Smart', 'TV', 'Samsung', 'por', 'necessidade', ',', 'e', 'pelo', 'preço', '.', 'Estou', 'satisfeito', 'com', 'a', 'compra', ',', 'pois', 'é', 'melhor', 'do', 'que', 'esperava', '.', 'Boa', 'imagem', 'e', 'áudio', 'no', 'tamanho', 'certo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",4,1,2,149
"['imagem', '100', '%', 'digital', ',', 'proporções', 'adequadas', 'para', 'aparelho', 'eu', 'recomendo', 'a', 'todos', 'que', 'se', 'querem', 'ter', 'um', 'aparelho', 'de', 'verdade', 'com', 'nas', 'lojas', 'Americanas', 'excelentes', 'produtos', 'e', 'marcas', '.']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",4,1,2,150
"['Produto', 'com', 'excelente', 'desing', 'alta', 'definição', 'de', 'imagem', 'e', 'som', '.']","[0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]",4,1,2,151
"['Entrega', 'antes', 'do', 'prazo', ',', 'minha', 'filha', 'adorou', 'ficou', 'ótimo', 'no', 'quarto', 'd', 'ela', ',', 'recomendo', 'ótimo', 'produto', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2,1,2,152
"['Produto', 'de', 'acordo', 'com', 'minhas', 'expectativas', '.', 'Entrega', 'antes', 'do', 'programado', '.']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,2,153
"['Excelente', 'produto', ',', 'atendeu', 'a', 'o', 'que', 'eu', 'queria', '.', 'E', 'a', 'entrega', 'foi', 'mais', 'rápida', 'do', 'que', 'esperava', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,1,2,154
"['Estou', 'adorando', 'minha', 'TV', 'Smart', 'Samsung', '.', 'Excelente', 'marca', ',', 'excelente', 'produto', ',', 'excelente', 'entrega', '!', 'Parabéns', 'Americanas', '!']","[0, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,1,2,155
"['Ótimo', 'produto', ',', 'gostei', 'muito', 'da', 'televisão', 'era', 'o', 'que', 'eu', 'esperava', ',', 'e', 'parabéns', 'a', 'americana', 'pelo', 'compromisso', 'com', 'a', 'entrega', ',', 'chegou', 'antes', 'do', 'prazo']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3,1,2,156
"['Uso', 'até', 'como', 'monitor', 'do', 'meu', 'PC', '.', 'Excelente', 'imagem', 'c', 'entradas', 'HDMI', 'e', 'USB', 'facilita', 'em', 'tudo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,157
"['a', 'cor', 'da', 'imagem', 'é', 'muito', 'ruim', 'e', 'não', 'consigo', 'regular', 'pra', 'que', 'fique', 'boa', ',', 'tem', 'uma', 'cor', 'turva', 'não', 'mostra', 'uma', 'imagem', 'nítida', ',', 'é', 'uma', 'imagem', 'muito', 'vermelha']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,1,2,158
"['Entrega', 'em', '3', 'dias', 'úteis', '.', 'Entrega', 'mais', 'rápida', 'que', 'já', 'tive', '.', 'Parabéns', 'a', 'empresa']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,2,159
"['TV', 'Completa', 'e', 'com', 'ótimo', 'custo', 'x', 'benefício', '.', 'Imagem', 'ótima', ',', 'desempenha', 'suas', 'funções', 'fluidamente', 'e', 'não', 'deixa', 'na', 'mão', '!']","[1, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,1,2,160
