tokens,aspect_tags,author,num_aspects,has_aspect,fold
"['Para', ""'"", ""'"", 'instruir', '-', 'o', ""'"", ""'"", 'entrar', 'em', 'cena', 'o', 'Padre', 'José', 'Pedro', ',', 'um', 'personagem', 'que', 'demonstrar', 'querer', 'fazer', 'partir', 'de', 'umar', 'revolução', ',', 'mas', 'temer', 'ser', 'chamar', 'de', 'um', ""'"", 'subversivo', 'comunista', ""'"", ',', 'porém', 'o', 'falto', 'de', 'conhecimento', 'marxista', 'não', 'o', 'impedir', 'de', 'agir', 'e', 'ajudar', 'o', 'menino', 'de', 'ruir', 'que', 'ser', 'tido', 'comer', 'bandido', 'indigno', 'de', 'qualquer', 'bondade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Cada', 'personagem', 'com', 'o', 'suar', 'essência', ',', 'ser', 'que', 'nenhum', 'de', 'ele', 'ser', 'grifar', 'comer', 'o', 'principal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Suas', 'atitude', 'por', 'vezar', 'impiedoso', 'não', 'o', 'fazer', 'deixar', 'de', 'ter', 'o', 'certeza', 'de', 'que', 'ele', 'não', 'ser', 'mau', ',', 'apenas', 'não', 'ter', 'chance', 'de', 'ser', 'bom', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Queriam', 'viver', 'e', 'pra', 'isso', 'sacrificar', 'qualquer', 'valor', 'que', 'adquirir', 'o', 'o', 'longo', 'de', 'o', 'curto', 'vidar', 'de', 'pobreza', 'e', 'abandonar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['De', 'qualquer', 'formar', 'não', 'deixar', 'de', 'ser', 'criança', 'inocente', 'e', 'por', 'que', 'não', ',', 'valente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Esse', 'Livro', 'ser', 'Maravilhoso', ',', 'ser', 'umar', 'simplicidade', 'e', 'umar', 'história', 'que', 'te', 'encantar', ',', 'Pedro', 'balir', 'e', 'seu', 'capitão', 'o', 'transportar', 'parir', 'cada', 'viela', 'de', 'salvar', 'e', 'fazer', 'todo', 'ficar', 'apaixonar', 'por', 'Dora', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,2,1,1
"['noite', 'de', 'o', 'trapiche', ',', 'o', 'menino', 'ouvir', 'o', 'chamar', 'de', 'Deus']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['""', 'Em', 'o', 'noite', 'de', 'o', 'trapiche', ',', 'o', 'menino', 'ouvir', 'o', 'chamar', 'de', 'Deus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Era', 'umar', 'voz', 'poderoso', 'dentro', 'de', 'ele', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Uma', 'voz', 'poderoso', 'comer', 'o', 'voz', 'de', 'o', 'mar', ',', 'comer', 'o', 'voz', 'de', 'o', 'ventar', 'que', 'correr', 'em', 'tornar', 'o', 'o', 'casar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Será', 'um', 'penitente', ',', 'não', 'olhar', 'mais', 'o', 'espetáculo', 'de', 'o', 'mundo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Não', 'querer', 'ver', 'nado', 'de', 'o', 'que', 'se', 'passar', 'em', 'o', 'mundo', 'parir', 'ter', 'o', 'olho', 'suficientemente', 'limpo', 'parir', 'poder', 'ver', 'o', 'face', 'de', 'Deus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Porque', 'o', 'voz', 'de', 'Deus', 'que', 'falir', 'em', 'o', 'seu', 'coração', 'ser', 'tão', 'poderoso', 'que', 'não', 'ter', 'comparação', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['conter', 'spoiler', '!']","[0, 0, 0]",amado,0,0,1
"['O', 'motivar', 'principal', 'que', 'me', 'levar', 'o', 'ler', 'este', 'livrar', 'ser', 'que', 'ele', 'ser', 'pedir', 'em', 'o', 'vestibular', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Agora', 'que', 'o', 'terminar', 'entender', 'o', 'porque', 'de', 'o', 'fama', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['O', 'livrar', 'contar', 'o', 'história', 'de', 'um', 'grupar', 'de', 'criança', 'abandonar', 'que', 'viver', 'em', 'o', 'Bahia', 'e', 'formar', 'um', 'grupar', 'parir', 'melhorar', ',', 'se', 'ser', 'que', 'esse', 'palavra', 'ser', 'o', 'mais', 'adequar', 'parir', 'o', 'situação', 'de', 'ele', ',', 'ou', 'por', 'o', 'menos', 'atenuar', 'o', 'tamanho', 'sofrimento', 'e', 'o', 'miséria', 'em', 'que', 'estar', 'inserir', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['São', 'o', '""', 'Capitães', 'de', 'o', 'Areia', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Pedro', 'Bala', 'ser', 'o', 'líder', 'de', 'o', 'bandar', ',', 'ter', 'apenas', '15', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Filho', 'de', 'um', 'grevista', 'assassinar', 'por', 'policiar', ',', 'parecer', 'ter', 'um', 'talento', 'nato', 'parir', 'o', 'falir', 'em', 'público', 'e', 'o', 'liderança', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Há', 'outro', 'personagem', 'também', 'comer', 'Dora', ',', 'que', 'orfã', 'e', 'com', 'um', 'irmão', 'pequeno', 'em', 'suar', 'responsabilidade', ',', 'se', 'junto', 'o', 'o', 'bandar', 'e', 'se', 'tornar', 'o', 'unica', 'menino', 'em', 'o', 'mear', 'de', 'ele', ';', 'irmão', ',', 'mãe', 'e', 'amor', '(', 'em', 'o', 'casar', 'de', 'Professor', 'e', 'Pedro', 'Bala', ')', 'dos', 'menino', ',', 'o', 'o', 'mesmo', 'tempo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Há', 'também', 'o', 'padrar', 'José', 'Pedro', 'e', 'o', 'mãe', 'de', 'santo', 'Aninha', 'que', 'auxiliar', 'o', 'criança', 'quando', 'poder', ',', 'mas', 'sempre', 'com', 'o', 'confortar', 'de', 'o', 'religião', ',', 'e', 'não', 'o', 'comido', 'ou', 'oportunidade', 'de', 'mudar', 'de', 'vidar', 'que', 'ele', 'precisar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['A', 'partir', 'de', 'o', 'capítulo', 'finar', ',', 'em', 'que', 'ser', 'mostrar', 'o', 'rumar', 'em', 'que', 'de', 'o', 'vidar', 'de', 'cada', 'menino', ',', 'o', 'texto', 'demostrar', 'explícito', 'preocupação', 'social', ';', 'Lampião', 'ser', 'o', 'exemplo', 'de', 'salvador', 'parir', 'muito', 'de', 'o', 'garoto', ',', 'inclusive', 'um', 'de', 'ele', 'virar', 'cangaceiro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Os', 'outro', 'seguir', 'pra', 'diverso', 'caminho', 'e', 'Pedro', 'Bala', 'virar', 'líder', 'sindicalista', 'e', 'impor', 'parir', 'si', 'próprio', 'o', 'missão', 'de', 'salvar', 'outro', 'criança', 'e', 'levar', 'esperançar', 'de', 'umar', 'revolução', 'parir', 'outro', 'que', 'viver', 'em', 'o', 'miséria', ',', 'com', 'o', 'objetivo', 'de', 'que', 'um', 'dia', 'o', 'desigualdade', 'acabar', 'e', 'todo', 'poder', 'viver', 'com', 'dignidade', ',', 'um', 'direito', 'que', 'dever', 'ser', 'garantir', 'o', 'todo', 'o', 'ser', 'humano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['O', 'livrar', 'contar', 'o', 'historiar', 'de', 'cercar', 'de', 'quarentar', 'menino', 'de', 'todo', 'o', 'matizar', ',', 'entrar', 'nove', 'e', 'dezesseis', 'ano', ',', 'que', 'habitar', 'o', 'ruína', 'de', 'um', 'velho', 'trapiche', 'em', 'o', 'cal', 'de', 'o', 'portar', 'e', 'que', 'parir', 'conseguir', 'suar', 'sobrevivência', 'realizar', 'assalto', 'por', 'o', 'cidade', 'de', 'Salvador', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['o', 'arear']","[0, 0]",amado,0,0,1
"['Para', 'ler', 'este', 'obrar', 'de', 'Jorge', 'Amado', 'eu', 'indicar', 'paciência', ',', 'não', 'ser', 'porque', 'o', 'livrar', 'ser', 'chato', 'ou', 'coisa', 'parecido', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['E', 'sim', ',', 'porque', 'ser', 'ler', 'de', 'qualquer', 'formar', ',', 'não', 'ir', 'conseguir', 'entender', 'e', 'sentir', 'o', 'verdadeiro', 'razão', 'de', 'este', 'grande', 'obrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",amado,1,1,1
"['E', 'poder', 'perceber', 'que', 'o', 'o', 'escrever', 'esse', 'livrar', ',', 'o', 'autor', 'fazer', 'umar', 'crítico', 'social', ',', 'humanizar', 'o', 'criança', 'carente', 'e', 'ironizar', 'o', 'ganância', 'sem', 'fim', 'de', 'o', 'povo', 'de', 'o', 'elite', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Mostra', 'o', 'dificuldade', 'de', 'o', 'povo', 'humildar', 'e', 'de', 'o', 'criança', 'carente', '(', 'capitão', 'de', 'o', 'arear', ')', 'e', 'o', 'motivo', 'de', 'o', 'atitude', 'que', 'tomar', 'e', 'comer', 'ser', 'encarar', 'e', 'compreendido', 'por', 'o', 'elite', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Que', 'por', 'estar', 'em', 'melhorar', 'condição', 'de', 'vidar', ',', 'achar', '-', 'se', 'em', 'o', 'direito', 'de', 'excluir', ',', 'comandar', 'e', 'encurralar', 'o', 'mais', 'humilde', 'e', 'necessitar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['E', 'ser', 'ai', 'que', 'o', 'livrar', 'se', 'tornar', 'mais', 'realistar', 'e', 'emocionante', ',', 'pois', 'o', '""', 'capitão', 'de', 'arear', '""', 'em', 'especial', 'Pedro', 'balir', 'que', 'se', 'tornar', 'o', 'voz', 'de', 'aquele', 'povo', 'esquecer', 'e', 'humilhar', 'por', 'o', 'governar', 'e', 'conseguir', 'realizar', 'umar', 'verdadeiro', 'revolução', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,1
"['Todos', 'o', 'personagem', 'ter', 'um', 'papel', 'importante', 'em', 'esse', 'obrar', 'e', 'durante', 'o', 'leitura', 'poder', 'perceber', 'que', 'o', 'coisa', 'ali', 'dizer', ',', 'não', 'estar', 'longe', 'de', 'o', 'nosso', 'realidade', ',', 'que', 'o', 'autor', 'não', 'escrever', 'nado', 'de', 'absurdo', 'ou', 'místico', 'demais', 'que', 'não', 'poder', 'vir', 'o', 'entender', ',', 'por', 'o', 'contrário', 'lembrar', 'de', 'muito', 'cena', 'de', 'o', 'nosso', 'cotidiano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['Li', 'esse', 'livrar', 'quando', 'eu', 'ter', '13', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,1
"['A', 'história', 'ter', 'vário', 'furo', 'e', ',', 'se', 'você', 'parar', 'pra', 'pensar', ',', 'ser', 'só', 'mais', 'um', 'romance', 'americano', 'sem', 'sal', ',', 'com', 'o', 'menino', 'bonito', ',', 'mas', 'tímido', ',', 'que', 'fazer', 'de', 'tudo', 'pra', 'ser', 'invisível', 'e', 'o', 'caro', '""', 'perfazer', '""', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,1
"['1', '.']","[0, 0]",meyer,0,0,1
"['Como', 'Stephanie', 'ter', 'o', 'idear', 'e', 'comer', 'ser', 'o', 'processar', 'até', 'chegar', 'o', 'o', 'sucesso', 'de', 'hoje', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['2', '.']","[0, 0]",meyer,0,0,1
"['Resenha', 'de', 'Crepúsculo']","[0, 0, 0]",meyer,0,0,1
"[""'"", '1-', 'série', 'criar', 'por', 'Sephenie', 'Meyer', 'que', 'fazer', 'muito', 'sucesso', 'e', 'vender', 'mais', 'de', '70', 'milhão', 'de', 'cópia', 'vendido', 'em', 'todo', 'o', 'mundo', ',', 'dizer', 'com', 'o', 'melhor', 'livrar', 'de', 'o', 'década', 'por', 'o', 'Amazon.com', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Tudo', 'começar', 'quando', 'Meyer', 'ter', 'um', 'sonhar', 'estranhar', 'cujo', 'personagem', 'ser', 'umar', 'humano', 'e', 'um', 'vampiro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Primeiramente', 'ser', 'pouco', 'página', 'escrito', '.']","[0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Ela', 'não', 'ter', 'o', 'intenção', 'de', 'escrever', 'um', 'livrar', ',', 'quantum', 'mais', 'umar', 'saga', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Mas', 'querer', 'ver', 'onde', 'o', 'personagem', 'de', 'o', 'sonhar', 'o', 'levar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Ela', 'colocar', 'comer', 'local', 'parir', 'suar', 'história', 'o', 'pequeno', 'e', 'chuvoso', 'cidade', 'de', 'Forks', ',', 'em', 'Washington', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Inicialmente', 'ele', 'dar', 'o', 'nome', 'de', '""', 'Forks', '""', 'o', 'suar', 'obrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Meyer', 'enviar', '15', 'cartar', ',', 'de', 'o', 'qual', 'cincar', 'não', 'ser', 'respondido', ',', 'nove', 'ser', 'rejeitar', 'e', 'umar', 'ser', 'lido', 'por', 'umar', 'assistente', 'de', 'o', 'Writers', 'House', '(', 'famoso', 'agência', 'literário', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Se', 'não', 'ser', 'por', 'o', 'insistência', 'de', 'o', 'irmão', ',', 'Stephanie', 'ter', 'desistir', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Essa', 'assistente', 'pedir', 'parir', 'Meyer', 'rever', 'o', 'livrar', ',', 'e', 'depois', 'de', 'um', 'mês', 'ser', 'chamar', 'por', 'umar', 'agente', 'literário', 'de', 'o', 'Writers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['A', 'primeiro', 'modificação', 'feito', 'ser', 'o', 'respeitar', 'de', 'o', 'nome', ',', 'que', 'passar', 'de', 'Forks', 'parir', 'o', 'título', 'atual', ',', '""', 'Crepúsculo', '""', ',', 'ou', 'em', 'inglês', '""', 'Twilight', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['O', 'livrar', ',', 'já', 'editar', ',', 'ser', 'mandar', 'parir', 'nove', 'diferente', 'editorar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['A', 'diretora', 'de', 'o', 'Megan', 'Tingley', 'Books', ',', 'integrante', 'de', 'o', 'grupar', 'Little', ',', 'Brown', '&', 'Company', ',', 'ser', 'quem', 'ler', 'todo', 'o', 'história', ',', 'durante', 'um', 'voar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Em', 'o', 'decorrer', 'de', 'seis', 'mês', 'o', 'Saga', 'ser', 'lançar', 'e', 'se', 'tornar', 'um', 'sucesso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Logo', 'ser', 'projetados', 'filme', '.']","[0, 0, 0, 0, 0]",meyer,0,0,1
"['Mais', 'de', 'cincar', 'mil', 'atores', 'fazer', 'testar', 'parir', 'o', 'papel', 'de', 'o', 'vampiro', 'Edward', 'Cullen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['O', 'roteiro', 'de', 'o', 'filmar', 'de', 'o', 'primeiro', 'livrar', 'de', 'o', 'saga', 'ser', 'escrever', 'em', 'seis', 'semana', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Os', 'quatro', 'livro', 'ser', 'lançar', 'entrar', 'o', 'ano', '2005', 'e', '2008', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['O', 'jornal', 'Usa', 'Today', 'escolher', 'Meyer', 'comer', 'escritor', 'de', 'o', 'ano', ',', 'em', '2008', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Crepúsculo', 'ser', 'inspirar', 'em', 'o', 'livrar', 'Orgulho', 'E', 'Preconceito', ',', 'de', 'Jane', 'Austen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Lua', 'Nova', ',', 'o', 'segundar', 'livrar', 'de', 'o', 'saga', ',', 'em', 'Romeu', 'e', 'Julieta', ',', 'de', 'Willaim', 'Shakespeare', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Eclipse', 'em', 'O', 'Morro', 'De', 'o', 'Ventos', 'Uivantes', ',', 'de', 'Emily', 'Bronte', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['E', 'Amanhecer', ',', 'o', 'último', 'filmar', 'de', 'o', 'saga', ',', 'que', 'ser', 'dividir', 'em', 'dois', 'partir', 'em', 'o', 'cinema', ',', 'ser', 'inspirar', 'em', 'O', 'Mercador', 'De', 'Veneza', 'e', 'Sonho', 'De', 'Uma', 'Noite', 'De', 'Verão', ',', 'o', 'dois', 'também', 'de', 'Shakespeare', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Crepúsculo', 'ficar', '143', 'semana', 'em', 'o', 'lista', 'de', 'livro', 'mais', 'vendido', ',', 'e', 'ter', 'mais', 'de', '400', 'milhão', 'de', 'dólar', 'em', 'lucrar', 'só', 'em', 'o', 'cinema', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Resumo', 'de', 'Crepúsculo', ':', '2-Crepúsculo', ':', 'Isabella', 'Swan', 'deixar', 'suar', 'casar', 'em', 'Phoenix', ',', 'umar', 'cidade', 'ensolarado', ',', 'onde', 'morar', 'com', 'o', 'mãe', 'e', 'seu', 'padrasto', 'e', 'ir', 'morar', 'com', 'o', 'pai', 'em', 'Forks', ',', 'umar', 'cidade', 'pequeno', 'e', 'chuvoso', ',', 'constantemente', 'cobrir', 'de', 'nuvem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Ela', 'entrar', 'em', 'o', 'Forks', 'High', 'School', 'Home', 'Of', 'The', 'Spartans', '(', 'Colégio', 'de', 'Forks', 'Lar', 'De', 'o', 'Espartanos', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Faz', 'vário', 'amigo', '.']","[0, 0, 0, 0]",meyer,0,0,1
"['Principais', 'sitados', 'em', 'o', 'história', ':', 'Jéssica', 'Stanley', ',', 'Tyler', 'Crowler', ',', 'Eric', 'Yorkie', ',', 'Angela', 'Weber', 'e', 'Mike', 'Newton', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['E', 'também', 'conhecer', 'Edward', 'Cullen', '.']","[0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Um', 'caro', 'misterioso', 'e', 'fechar', '.']","[0, 0, 0, 0, 0, 0]",meyer,0,0,1
"[',', 'que', 'o', 'salvar', 'de', 'o', 'van', 'de', 'Tyler', ',', 'que', 'perder', 'o', 'controlo', 'em', 'um', 'dia', 'de', 'gelar', 'e', 'de', 'algum', 'caro', 'bêbado', 'que', 'o', 'perseguir', 'quando', 'ele', 'sair', 'de', 'umar', 'livrar', 'em', 'Seattle', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['A', 'relação', 'de', 'o', 'dois', ',', 'em', 'o', 'início', ',', 'não', 'ser', 'muito', 'amistoso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Mas', 'tardar', ',', 'o', 'dois', 'ficar', 'mais', 'chegar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
"['Chega', 'um', 'momento', 'que', 'nenhum', 'de', 'o', 'dois', 'aguentar', 'esconder', 'o', 'paixão', 'e', 'se', 'tornar', 'namorar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,1
